EAR_TAG,sampleDate,ExtractionID,qPCR_Plate,qPCR_RunDate,qPCR_Row,TelomereLength,IntegrityGel_score,ANIMAL_ID,GENETIC_GROUP,FEED_GROUP,DOB,YearS_DOB,BirthYear,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Group,VarianceGroup,AGE_Y
103163,28/02/2011,86,1,22/10/2015,E,0.978116482,1,010000001161642911F,C,NULL,13/12/2008,20082,2008,3,807,115,26,2,3,2
104115,25/02/2013,866,14,11/12/2015,C,1.103078942,1,010000001200047911F,C,1,17/12/2010,20102,2010,3,801,114,26,2,3,2
203206,02/03/2011,113,1,22/10/2015,G,1.254672906,1,010000001162682911F,S,1,02/01/2009,20092,2009,3,789,113,26,2,3,2
203661,20/02/2012,612,9,06/11/2015,F,1.035068371,1,010000001181908411F,S,2,19/12/2009,20092,2009,3,793,113,26,2,3,2
203668,20/02/2012,1313,21,17/12/2015,F,1.128909395,1,010000001181914711F,S,2,31/12/2009,20092,2009,3,781,112,26,2,3,2
204830,28/08/2014,842,13,14/12/2015,E,1.264006105,1,010000001228448311F,S,2,23/06/2012,20121,2012,4,796,114,26,2,3,2
303662,17/02/2012,1189,19,16/12/2015,E,1.293627666,1,010000001181908711F,C,1,19/12/2009,20092,2009,3,790,113,26,2,3,2
303683,29/02/2012,129,1,22/10/2015,G,0.904890616,1,010000001182393411F,S,NULL,12/01/2010,20102,2010,3,778,111,26,2,3,2
403173,09/03/2011,745,12,12/12/2015,F,1.181728354,1,010000001162681911F,S,1,31/12/2008,20082,2008,3,798,114,26,2,3,2
403215,25/03/2011,685,11,12/12/2015,F,1.04139175,1,010000001164006711F,C,2,14/01/2009,20092,2009,3,800,114,26,2,3,2
403376,05/07/2011,1045,17,15/12/2015,A,1.134875424,1,010000001169330111F,C,2,01/05/2009,20091,2009,2,795,114,26,2,3,2
403656,16/02/2012,230,3,02/11/2015,H,0.966270042,1,010000001180508011F,S,1,09/12/2009,20092,2009,3,799,114,26,2,3,2
403677,27/02/2012,231,3,02/11/2015,A,1.034265706,1,010000001182086911F,C,NULL,09/01/2010,20102,2010,3,779,111,26,2,3,2
404111,25/02/2013,1301,21,17/12/2015,C,1.046723883,1,010000001200047211F,S,1,13/12/2010,20102,2010,3,805,115,26,2,3,2
404132,25/02/2013,540,8,06/11/2015,B,1.11529753,1,010000001201349211F,S,1,07/01/2011,20112,2011,3,780,111,26,2,3,2
503223,24/03/2011,282,4,02/11/2015,D,1.052893681,1,010000001164012711F,S,2,22/01/2009,20092,2009,3,791,113,26,2,3,2
503594,16/02/2012,188,2,02/11/2015,A,0.869575415,1,010000001180370811F,S,NULL,03/12/2009,20092,2009,3,805,115,26,2,3,2
503657,16/02/2012,1164,19,16/12/2015,D,0.921039204,1,010000001180779111F,C,1,09/12/2009,20092,2009,3,799,114,26,2,3,2
504126,27/02/2013,1182,19,16/12/2015,F,1.078073478,1,010000001201348911F,S,1,04/01/2011,20112,2011,3,785,112,26,2,3,2
603595,16/02/2012,302,4,02/11/2015,A,1.044615369,1,010000001180371011F,S,1,03/12/2009,20092,2009,3,805,115,26,2,3,2
603679,27/02/2012,1043,17,15/12/2015,G,1.29702985,1,010000001182087311F,C,NULL,10/01/2010,20102,2010,3,778,111,26,2,3,2
703204,28/02/2011,489,7,05/11/2015,A,1.278208932,1,010000001162682711F,C,NULL,02/01/2009,20092,2009,3,787,112,26,2,3,2
703379,05/07/2011,1237,20,17/12/2015,D,1.102432584,1,010000001169330311F,C,1,04/05/2009,20091,2009,3,792,113,26,2,3,2
703659,17/02/2012,1177,19,16/12/2015,A,1.03644843,1,010000001180779311F,S,1,13/12/2009,20092,2009,3,796,114,26,2,3,2
704135,13/03/2013,768,12,12/12/2015,D,0.86324848,1,010000001201350011F,C,1,10/01/2011,20112,2011,3,793,113,26,2,3,2
103170,12/04/2011,1397,23,18/12/2015,G,1.156889869,1,010000001162680111F,C,2,26/12/2008,20082,2008,3,837,120,27,2,3,2
103583,17/02/2012,1129,18,16/12/2015,E,1.042920856,1,010000001178938511F,C,1,14/11/2009,20092,2009,3,825,118,27,2,3,2
103590,20/02/2012,1306,21,17/12/2015,H,0.841796319,1,010000001180096811F,S,2,27/11/2009,20092,2009,3,815,116,27,2,3,2
103660,27/03/2012,702,11,12/12/2015,F,0.907764453,1,010000001180979311F,C,1,15/12/2009,20092,2009,3,833,119,27,2,3,2
104066,27/02/2013,720,11,12/12/2015,F,1.007293014,1,010000001199001611F,C,1,20/11/2010,20102,2010,3,830,119,27,2,3,2
104073,27/02/2013,362,5,05/11/2015,C,1.033682998,1,010000001199548211F,C,1,06/12/2010,20102,2010,3,814,116,27,2,3,2
104136,15/04/2013,1139,18,16/12/2015,G,1.085352168,1,010000001201484311F,S,1,11/01/2011,20112,2011,3,825,118,27,2,3,2
203584,27/02/2012,804,13,14/12/2015,H,1.241589106,1,010000001178940111F,C,NULL,14/11/2009,20092,2009,3,835,119,27,2,3,2
303151,02/03/2011,521,8,06/11/2015,H,1.181408792,1,010000001160547911F,S,1,22/11/2008,20082,2008,3,830,119,27,2,3,2
303291,05/07/2011,1083,17,15/12/2015,H,1.105509346,1,010000001167884011F,C,1,14/04/2009,20091,2009,3,812,116,27,2,3,2
304712,14/08/2014,1071,17,15/12/2015,D,1.30676413,1,DUMMYHUK3820F,C,NULL,30/04/2012,20121,2012,2,836,119,27,2,3,2
403593,17/02/2012,707,11,12/12/2015,B,1.231990738,1,010000001180097011F,C,1,29/11/2009,20092,2009,3,810,116,27,2,3,2
404069,25/02/2013,1294,21,17/12/2015,D,1.034923029,1,010000001199001811F,S,1,25/11/2010,20102,2010,3,823,118,27,2,3,2
404125,04/04/2013,366,5,05/11/2015,G,0.997444114,1,DUMMYHUK3553F,C,NULL,03/01/2011,20112,2011,3,822,117,27,2,3,2
503286,05/07/2011,81,1,22/10/2015,H,1.205036872,1,010000001167682511F,C,1,11/04/2009,20091,2009,3,815,116,27,2,3,2
504063,25/02/2013,914,15,14/12/2015,B,1.195062977,1,010000001199000911F,C,1,17/11/2010,20102,2010,3,831,119,27,2,3,2
603161,28/02/2011,1291,21,17/12/2015,A,1.157820591,1,010000001161642311F,C,NULL,11/12/2008,20082,2008,3,809,116,27,2,3,2
604057,22/02/2013,96,1,22/10/2015,G,1.073428328,1,010000001199000711F,C,2,07/11/2010,20102,2010,3,838,120,27,2,3,2
604652,13/05/2014,996,16,15/12/2015,B,1.12716367,1,010000001221658211F,C,1,01/02/2012,20122,2012,3,832,119,27,2,3,2
703155,09/03/2011,1315,21,17/12/2015,H,0.779862758,1,010000001160548111F,S,1,25/11/2008,20082,2008,3,834,119,27,2,3,2
703582,22/02/2012,794,12,12/12/2015,G,1.296485207,1,010000001178938311F,C,2,13/11/2009,20092,2009,3,831,119,27,2,3,2
703589,27/02/2012,1262,21,17/12/2015,D,1.096718676,1,010000001180096711F,C,NULL,27/11/2009,20092,2009,3,822,117,27,2,3,2
703596,23/02/2012,538,8,06/11/2015,H,0.838440894,1,010000001180371111F,S,1,03/12/2009,20092,2009,3,812,116,27,2,3,2
703631,14/03/2012,766,12,12/12/2015,B,1.105301317,1,010000001181909811F,C,NULL,15/12/2009,20092,2009,3,820,117,27,2,3,2
704065,22/02/2013,835,13,14/12/2015,G,1.26843135,1,010000001199001211F,C,2,20/11/2010,20102,2010,3,825,118,27,2,3,2
704653,12/05/2014,148,2,02/11/2015,A,1.066731492,1,010000001221658911F,S,NULL,01/02/2012,20122,2012,3,831,119,27,2,3,2
704919,05/12/2014,931,15,14/12/2015,A,0.959585755,1,DUMMYHUK3908F,C,1,26/08/2012,20121,2012,3,831,119,27,2,3,2
103079,02/03/2011,1146,24,04/01/2016,E,0.892566496,1,010000001158277111F,C,1,15/10/2008,20082,2008,3,868,124,28,2,3,2
103086,15/03/2011,908,25,17/02/2016,A,0.854159454,1,010000001159337011F,C,2,27/10/2008,20082,2008,3,869,124,28,2,3,2
103093,09/03/2011,297,4,02/11/2015,C,0.871940514,1,010000001159823611F,C,1,07/11/2008,20082,2008,3,852,122,28,2,3,2
103247,05/07/2011,926,15,14/12/2015,D,1.056163937,1,010000001164863611F,S,2,16/02/2009,20092,2009,3,869,124,28,2,3,2
103576,27/02/2012,1352,22,17/12/2015,C,1.098558807,1,010000001178300911F,C,NULL,01/11/2009,20092,2009,3,848,121,28,2,3,2
104031,21/02/2013,630,10,14/12/2015,G,1.420015337,1,010000001196008911F,S,2,11/10/2010,20102,2010,3,864,123,28,2,3,2
203549,16/02/2012,1272,21,17/12/2015,F,1.132220374,1,010000001177851011F,C,1,25/10/2009,20092,2009,3,844,121,28,2,3,2
204032,21/02/2013,661,10,14/12/2015,G,1.01939394,1,010000001196009411F,C,2,12/10/2010,20102,2010,3,863,123,28,2,3,2
204039,22/02/2013,895,14,11/12/2015,A,0.995614264,1,010000001196838011F,S,2,24/10/2010,20102,2010,3,852,122,28,2,3,2
204046,22/02/2013,883,14,11/12/2015,D,0.762145449,1,010000001197086311F,C,2,29/10/2010,20102,2010,3,847,121,28,2,3,2
204074,03/04/2013,1401,23,18/12/2015,C,0.83945055,1,010000001199548511F,C,1,07/12/2010,20102,2010,3,848,121,28,2,3,2
204697,28/08/2014,939,15,14/12/2015,A,0.947112795,1,010000001224987911F,S,2,12/04/2012,20121,2012,4,868,124,28,2,3,2
303095,02/03/2011,846,13,14/12/2015,H,0.844676534,1,010000001159823811F,S,1,12/11/2008,20082,2008,3,840,120,28,2,3,2
303249,05/07/2011,1126,18,16/12/2015,B,1.004251447,1,010000001165096011F,C,2,17/02/2009,20092,2009,3,868,124,28,2,3,2
303263,05/07/2011,898,14,11/12/2015,D,0.969933669,1,010000001165560911F,C,1,26/02/2009,20092,2009,3,859,123,28,2,3,2
303543,17/02/2012,83,1,22/10/2015,B,1.117358545,1,010000001177101311F,C,1,12/10/2009,20092,2009,3,858,123,28,2,3,2
304040,22/02/2013,868,14,11/12/2015,E,0.786765428,1,010000001196838111F,S,2,24/10/2010,20102,2010,3,852,122,28,2,3,2
304054,25/02/2013,1348,22,17/12/2015,G,1.107872571,1,010000001198999811F,S,1,04/11/2010,20102,2010,3,844,121,28,2,3,2
304348,14/10/2013,392,6,05/11/2015,H,1.283690555,1,010000001209212311F,S,1,27/06/2011,20111,2011,4,840,120,28,2,3,2
403159,24/03/2011,759,12,12/12/2015,D,0.79398588,1,010000001161221611F,S,2,05/12/2008,20082,2008,3,839,120,28,2,3,2
403537,20/02/2012,1385,23,18/12/2015,C,0.988012401,1,010000001177100911F,S,2,05/10/2009,20092,2009,3,868,124,28,2,3,2
404055,11/03/2013,856,14,11/12/2015,A,1.428006589,1,010000001199000311F,C,NULL,05/11/2010,20102,2010,3,857,122,28,2,3,2
504042,22/02/2013,438,6,05/11/2015,G,0.947727135,1,010000001197085511F,C,2,26/10/2010,20102,2010,3,850,121,28,2,3,2
504693,14/08/2014,1375,23,18/12/2015,A,1.275218767,2,DUMMYHUK3810F,S,NULL,30/03/2012,20122,2012,3,867,124,28,2,3,2
604050,21/02/2013,88,1,22/10/2015,G,0.871068716,1,010000001197086511F,S,2,31/10/2010,20102,2010,3,844,121,28,2,3,2
703092,09/03/2011,678,10,14/12/2015,H,1.005947934,1,010000001159338411F,S,1,04/11/2008,20082,2008,3,855,122,28,2,3,2
703253,05/07/2011,1222,20,17/12/2015,D,0.913470922,1,010000001165096811F,S,1,19/02/2009,20092,2009,3,866,124,28,2,3,2
703267,06/07/2011,995,16,15/12/2015,A,0.962666063,1,010000001166025611F,S,1,07/03/2009,20092,2009,3,851,122,28,2,3,2
704611,13/05/2014,1142,19,16/12/2015,A,1.326480405,1,010000001220736911F,C,1,12/01/2012,20122,2012,3,852,122,28,2,3,2
103065,02/03/2011,992,16,15/12/2015,F,0.882375988,1,010000001160217211F,C,1,18/09/2008,20081,2008,3,895,128,29,2,3,2
103499,20/02/2012,906,14,11/12/2015,D,1.152235307,1,010000001175982011F,C,2,19/09/2009,20091,2009,3,884,126,29,2,3,2
103996,11/03/2013,736,11,12/12/2015,F,1.136105345,1,010000001195361011F,C,NULL,28/09/2010,20101,2010,4,895,128,29,2,3,2
203080,09/03/2011,429,6,05/11/2015,F,0.862238565,1,010000001158277611F,S,1,16/10/2008,20082,2008,3,874,125,29,2,3,2
203087,24/03/2011,130,1,22/10/2015,H,1.038883961,1,010000001159337611F,C,2,29/10/2008,20082,2008,4,876,125,29,2,3,2
203535,27/02/2012,791,12,12/12/2015,D,1.321939946,1,010000001176068011F,C,NULL,28/09/2009,20091,2009,3,882,126,29,2,3,2
203990,27/02/2013,870,14,11/12/2015,G,0.963773941,1,010000001194928111F,S,1,17/09/2010,20101,2010,4,894,128,29,2,3,2
303991,25/02/2013,829,13,14/12/2015,A,0.937466684,1,010000001194928211F,C,1,19/09/2010,20101,2010,3,890,127,29,2,3,2
403523,16/02/2012,575,9,06/11/2015,H,1.197685695,1,010000001174867711F,C,1,04/09/2009,20091,2009,2,895,128,29,2,3,2
403978,22/02/2013,151,2,02/11/2015,D,0.794470651,1,010000001194067111F,S,2,09/09/2010,20101,2010,4,897,128,29,2,3,2
404587,12/05/2014,716,11,12/12/2015,C,0.957291098,1,010000001219365911F,C,NULL,16/12/2011,20112,2011,3,878,125,29,2,3,2
503230,05/07/2011,1016,16,15/12/2015,G,1.01568255,1,010000001164303611F,S,2,03/02/2009,20092,2009,3,882,126,29,2,3,2
503531,22/02/2012,611,9,06/11/2015,E,1.301333421,1,010000001176067511F,S,2,25/09/2009,20091,2009,4,880,126,29,2,3,2
603084,25/03/2011,795,12,12/12/2015,H,1.47934624,1,010000001159336211F,C,2,25/10/2008,20082,2008,3,881,126,29,2,3,2
703078,24/03/2011,513,8,06/11/2015,H,1.18666017,1,010000001158276611F,C,2,15/10/2008,20082,2008,3,890,127,29,2,3,2
703995,25/02/2013,668,10,14/12/2015,F,1.059722842,1,010000001195360611F,C,1,26/09/2010,20101,2010,4,883,126,29,2,3,2
704548,13/05/2014,573,9,06/11/2015,F,0.925509876,1,010000001218291611F,S,1,28/11/2011,20112,2011,3,897,128,29,2,3,2
103506,16/02/2012,1292,21,17/12/2015,B,1.330220214,1,010000001173439711F,S,2,10/08/2009,20091,2009,4,920,131,30,2,3,3
104675,14/08/2014,290,4,02/11/2015,D,0.776194475,1,DUMMYHUK3793F,C,NULL,22/02/2012,20122,2012,3,904,129,30,2,3,2
203514,16/02/2012,1078,17,15/12/2015,C,1.483383956,1,010000001174019411F,S,1,25/08/2009,20091,2009,4,905,129,30,2,3,2
203969,25/02/2013,344,5,05/11/2015,H,0.780431792,1,010000001192498111F,C,NULL,15/08/2010,20101,2010,3,925,132,30,2,3,3
204263,01/11/2013,1047,17,15/12/2015,C,1.150294292,1,010000001206184111F,S,1,16/04/2011,20111,2011,4,930,133,30,2,3,3
303508,20/02/2012,1090,18,16/12/2015,F,1.336413774,1,010000001173590011F,S,2,14/08/2009,20091,2009,4,920,131,30,2,3,3
303522,20/02/2012,1006,16,15/12/2015,E,1.125095149,1,010000001174450311F,S,2,02/09/2009,20091,2009,4,901,129,30,2,3,2
303928,27/02/2013,393,6,05/11/2015,A,0.785852554,1,010000001192498311F,S,1,16/08/2010,20101,2010,4,926,132,30,2,3,3
304285,15/11/2013,971,16,15/12/2015,A,1.422278537,1,010000001207219811F,S,2,11/05/2011,20111,2011,4,919,131,30,2,3,3
403061,09/03/2011,1227,20,17/12/2015,A,0.960648114,1,010000001155984711F,S,1,12/09/2008,20081,2008,4,908,130,30,2,3,2
403516,20/02/2012,764,12,12/12/2015,A,1.003449278,1,010000001174019511F,S,2,25/08/2009,20091,2009,4,909,130,30,2,3,2
403929,25/02/2013,638,10,14/12/2015,G,0.933362668,1,010000001193023711F,S,1,19/08/2010,20101,2010,4,921,132,30,2,3,3
403936,22/02/2013,416,6,05/11/2015,A,0.794679152,1,010000001193755411F,C,2,31/08/2010,20101,2010,4,906,129,30,2,3,2
403943,27/02/2013,399,6,05/11/2015,G,1.123440709,1,010000001193755811F,C,1,03/09/2010,20101,2010,4,908,130,30,2,3,2
503062,24/03/2011,173,2,02/11/2015,B,0.996792559,1,010000001155984911F,S,2,14/09/2008,20081,2008,3,921,132,30,2,3,3
503503,22/02/2012,1267,21,17/12/2015,A,1.139381586,1,010000001173439011F,C,2,07/08/2009,20091,2009,4,929,133,30,2,3,3
503517,22/02/2012,801,13,14/12/2015,E,1.058503715,1,010000001174449611F,C,2,27/08/2009,20091,2009,4,909,130,30,2,3,2
603924,25/02/2013,1366,22,17/12/2015,A,1.133260049,1,010000001192356111F,S,1,13/08/2010,20101,2010,4,927,132,30,2,3,3
603938,21/02/2013,444,7,05/11/2015,D,0.783186698,1,010000001193755711F,S,2,01/09/2010,20101,2010,4,904,129,30,2,3,2
603945,21/02/2013,701,11,12/12/2015,E,0.860195374,1,010000001194067011F,C,2,04/09/2010,20101,2010,4,901,129,30,2,3,2
603994,04/04/2013,825,13,14/12/2015,D,0.812976452,1,010000001195360311F,C,2,24/09/2010,20101,2010,4,923,132,30,2,3,3
703057,25/03/2011,405,6,05/11/2015,E,0.998934301,1,010000001155984011F,S,2,10/09/2008,20081,2008,3,926,132,30,2,3,3
703064,24/03/2011,880,14,11/12/2015,A,0.901966087,1,010000001156571211F,C,2,18/09/2008,20081,2008,3,917,131,30,2,3,3
703512,22/02/2012,436,6,05/11/2015,E,1.023705205,1,010000001173590511F,C,2,19/08/2009,20091,2009,4,917,131,30,2,3,3
703519,16/02/2012,918,15,14/12/2015,E,0.893955452,1,010000001174449811F,S,1,28/08/2009,20091,2009,4,902,129,30,2,3,2
704030,03/04/2013,1035,24,04/01/2016,C,1.110983253,1,DUMMYHUK3503F,C,NULL,11/10/2010,20102,2010,3,905,129,30,2,3,2
704527,14/05/2014,874,14,11/12/2015,C,1.15836734,1,010000001216401511F,S,2,01/11/2011,20112,2011,3,925,132,30,2,3,3
203437,20/02/2012,901,14,11/12/2015,G,0.843234265,1,010000001171720411F,C,2,14/07/2009,20091,2009,2,951,136,31,2,3,3
203892,21/02/2013,274,4,02/11/2015,D,1.033344497,1,010000001191543611F,S,2,27/07/2010,20101,2010,3,940,134,31,2,3,3
203899,25/02/2013,1130,18,16/12/2015,F,0.702023079,1,010000001191803811F,C,1,31/07/2010,20101,2010,4,940,134,31,2,3,3
204683,09/10/2014,690,11,12/12/2015,B,0.97770995,1,010000001223694411F,S,NULL,13/03/2012,20122,2012,3,940,134,31,2,3,3
303060,06/04/2011,773,12,12/12/2015,B,1.177112117,1,010000001155984411F,C,NULL,11/09/2008,20081,2008,3,937,134,31,2,3,3
303893,22/02/2013,453,7,05/11/2015,E,0.78781955,1,010000001191543711F,C,2,27/07/2010,20101,2010,4,941,134,31,2,3,3
304614,14/08/2014,938,15,14/12/2015,H,0.701369218,1,DUMMYHUK3762F,C,NULL,13/01/2012,20122,2012,3,944,135,31,2,3,3
403432,22/02/2012,1111,18,16/12/2015,B,1.274616579,1,010000001171653711F,C,2,08/07/2009,20091,2009,4,959,137,31,2,3,3
403887,21/02/2013,1314,21,17/12/2015,G,1.012551275,1,010000001191397511F,S,2,22/07/2010,20101,2010,4,945,135,31,2,3,3
403894,11/03/2013,944,15,14/12/2015,G,0.967807925,1,010000001191543911F,C,NULL,27/07/2010,20101,2010,4,958,137,31,2,3,3
404461,23/04/2014,477,7,05/11/2015,E,1.072387607,1,010000001213382411F,C,1,10/09/2011,20111,2011,3,956,137,31,2,3,3
503440,16/02/2012,233,3,02/11/2015,C,0.841348066,1,010000001171928711F,C,1,18/07/2009,20091,2009,4,943,135,31,2,3,3
503895,25/02/2013,139,2,02/11/2015,A,0.908493243,1,010000001191544011F,C,1,27/07/2010,20101,2010,4,944,135,31,2,3,3
503951,27/02/2013,75,1,22/10/2015,B,1.158401099,1,010000001191804011F,S,1,02/08/2010,20101,2010,4,940,134,31,2,3,3
603966,11/03/2013,308,4,02/11/2015,G,0.85956489,1,010000001192355611F,C,NULL,10/08/2010,20101,2010,3,944,135,31,2,3,3
703267,28/09/2011,949,15,14/12/2015,D,1.07621878,1,010000001166025611F,S,1,07/03/2009,20092,2009,4,935,134,31,2,3,3
703876,22/02/2013,700,11,12/12/2015,D,0.912274999,1,010000001191332211F,C,2,12/07/2010,20101,2010,4,956,137,31,2,3,3
704492,12/05/2014,600,9,06/11/2015,B,1.483994949,1,010000001215797811F,C,NULL,19/10/2011,20112,2011,3,936,134,31,2,3,3
103408,20/02/2012,353,5,05/11/2015,A,1.095196533,1,010000001169923511F,C,2,06/06/2009,20091,2009,4,989,141,32,2,3,3
103429,17/02/2012,403,6,05/11/2015,C,1.048295471,1,010000001170969411F,C,1,29/06/2009,20091,2009,4,963,138,32,2,3,3
203430,22/02/2012,337,5,05/11/2015,A,0.913120182,1,010000001171653011F,S,2,04/07/2009,20091,2009,4,963,138,32,2,3,3
203864,22/02/2013,958,15,14/12/2015,E,0.900040298,1,010000001190950411F,S,2,22/06/2010,20101,2010,4,976,139,32,2,3,3
303417,17/02/2012,886,14,11/12/2015,H,0.914371951,1,010000001170391011F,C,1,15/06/2009,20091,2009,4,977,140,32,2,3,3
303424,20/02/2012,339,5,05/11/2015,C,1.048889914,1,010000001170968211F,C,2,24/06/2009,20091,2009,4,971,139,32,2,3,3
303872,27/02/2013,98,1,22/10/2015,A,0.832363939,1,010000001191332111F,S,1,06/07/2010,20101,2010,4,967,138,32,2,3,3
304418,14/05/2014,810,13,14/12/2015,E,0.877934429,1,010000001212781311F,S,2,27/08/2011,20111,2011,3,991,142,32,2,3,3
403866,25/02/2013,606,9,06/11/2015,H,1.082500443,1,010000001190950511F,S,1,27/06/2010,20101,2010,3,974,139,32,2,3,3
503867,11/03/2013,167,2,02/11/2015,D,1.024937139,1,010000001190950611F,C,NULL,29/06/2010,20101,2010,4,986,141,32,2,3,3
603399,17/02/2012,1002,16,15/12/2015,A,1.153700752,1,010000001169750411F,S,1,01/06/2009,20091,2009,4,991,142,32,2,3,3
603406,20/02/2012,634,10,14/12/2015,C,1.078847156,1,010000001169923311F,C,2,05/06/2009,20091,2009,4,990,141,32,2,3,3
603861,21/02/2013,1127,18,16/12/2015,C,1.004248743,1,010000001189620211F,C,2,16/06/2010,20101,2010,4,981,140,32,2,3,3
603868,22/02/2013,965,15,14/12/2015,D,1.088066406,1,010000001191331811F,C,2,04/07/2010,20101,2010,3,964,138,32,2,3,3
103359,27/02/2012,844,24,04/01/2016,G,0.9928157,1,010000001169705311F,C,NULL,27/05/2009,20091,2009,4,1006,144,33,2,3,3
103394,16/02/2012,294,25,17/02/2016,F,0.90536145,1,010000001169749511F,C,NULL,27/05/2009,20091,2009,4,995,142,33,2,3,3
203381,16/02/2012,214,24,04/01/2016,E,0.991095506,1,010000001169330611F,C,1,05/05/2009,20091,2009,4,1017,145,33,2,3,3
203402,22/02/2012,225,3,02/11/2015,D,0.923541625,1,010000001169922911F,S,2,04/06/2009,20091,2009,4,993,142,33,2,3,3
303837,22/02/2013,1249,20,17/12/2015,H,0.910832097,1,010000001188351111F,S,2,20/05/2010,20101,2010,4,1009,144,33,2,3,3
303844,25/02/2013,323,4,02/11/2015,E,1.086691737,1,010000001188585311F,C,1,25/05/2010,20101,2010,4,1007,144,33,2,3,3
303851,11/03/2013,183,2,02/11/2015,D,1.140822396,1,010000001188713111F,C,NULL,28/05/2010,20101,2010,4,1018,145,33,2,3,3
304404,16/05/2014,1271,21,17/12/2015,E,0.926991793,1,010000001211416511F,S,2,09/08/2011,20111,2011,4,1011,144,33,2,3,3
403831,25/02/2013,520,8,06/11/2015,G,0.892878951,1,010000001188110511F,S,1,12/05/2010,20101,2010,4,1020,146,33,2,3,3
404405,13/05/2014,117,1,22/10/2015,C,1.025585358,1,010000001211416611F,C,1,10/08/2011,20111,2011,4,1007,144,33,2,3,3
503853,11/03/2013,1220,20,17/12/2015,B,0.943183667,1,010000001188997211F,C,NULL,30/05/2010,20101,2010,4,1016,145,33,2,3,3
504406,13/05/2014,1152,19,16/12/2015,B,1.613725396,1,010000001211416811F,C,1,10/08/2011,20111,2011,4,1007,144,33,2,3,3
604407,16/05/2014,352,5,05/11/2015,H,1.039597154,1,010000001211417011F,S,2,10/08/2011,20111,2011,4,1010,144,33,2,3,3
604652,16/11/2014,141,23,18/12/2015,B,1.105898107,2,010000001221658211F,C,1,01/02/2012,20122,2012,4,1019,146,33,2,3,3
703267,07/12/2011,1113,18,16/12/2015,D,0.907837022,1,010000001166025611F,S,1,07/03/2009,20092,2009,5,1005,144,33,2,3,3
703379,16/02/2012,1244,20,17/12/2015,C,1.127353751,1,010000001169330311F,C,1,04/05/2009,20091,2009,4,1018,145,33,2,3,3
703386,17/02/2012,985,16,15/12/2015,G,1.033257366,1,010000001169331111F,S,1,16/05/2009,20091,2009,4,1007,144,33,2,3,3
703400,22/02/2012,1096,18,16/12/2015,C,1.433854364,1,010000001169750811F,S,2,02/06/2009,20091,2009,4,995,142,33,2,3,3
103814,22/02/2013,770,12,12/12/2015,G,1.074586261,1,010000001187215711F,S,2,26/04/2010,20101,2010,4,1033,148,34,2,3,3
103821,27/02/2013,1128,18,16/12/2015,D,0.845094233,1,010000001187608011F,C,1,01/05/2010,20101,2010,4,1033,148,34,2,3,3
104353,14/05/2014,496,7,05/11/2015,G,1.137383723,1,010000001209437311F,C,2,03/07/2011,20111,2011,4,1046,149,34,2,3,3
203283,21/02/2012,1331,22,17/12/2015,G,0.964881689,2,010000001167287211F,S,2,05/04/2009,20091,2009,4,1052,150,34,2,3,3
203290,16/02/2012,1213,20,17/12/2015,C,1.097783047,1,010000001167883511F,C,1,14/04/2009,20091,2009,4,1038,148,34,2,3,3
204354,15/05/2014,1202,19,16/12/2015,A,0.839334204,1,010000001209437511F,C,1,03/07/2011,20111,2011,4,1047,150,34,2,3,3
303291,17/02/2012,652,10,14/12/2015,F,0.966910896,1,010000001167884011F,C,1,14/04/2009,20091,2009,4,1039,148,34,2,3,3
303816,27/02/2013,954,15,14/12/2015,A,0.879510605,1,010000001187447311F,C,1,29/04/2010,20101,2010,4,1035,148,34,2,3,3
304355,15/05/2014,927,15,14/12/2015,E,0.746301254,1,010000001209880411F,S,1,08/07/2011,20111,2011,4,1042,149,34,2,3,3
403376,23/02/2012,410,6,05/11/2015,B,0.93460249,1,010000001169330111F,C,2,01/05/2009,20091,2009,3,1028,147,34,2,3,3
404356,13/05/2014,1085,18,16/12/2015,A,1.516630761,1,010000001209880511F,S,1,09/07/2011,20111,2011,4,1039,148,34,2,3,3
404370,13/05/2014,1037,17,15/12/2015,A,1.282128295,1,010000001210776411F,S,1,20/07/2011,20111,2011,4,1028,147,34,2,3,3
503286,17/02/2012,229,3,02/11/2015,G,1.04227591,1,010000001167682511F,C,1,11/04/2009,20091,2009,4,1042,149,34,2,3,3
503811,11/03/2013,481,7,05/11/2015,A,0.914982871,1,010000001187215011F,C,NULL,25/04/2010,20101,2010,4,1051,150,34,2,3,3
504364,16/05/2014,750,12,12/12/2015,C,1.009262959,1,010000001210115911F,S,2,16/07/2011,20111,2011,4,1035,148,34,2,3,3
603826,27/02/2013,319,4,02/11/2015,A,1.258309983,1,010000001187907111F,C,1,10/05/2010,20101,2010,4,1024,146,34,2,3,3
603840,11/03/2013,210,24,04/01/2016,B,1.115552049,1,010000001188487011F,C,NULL,23/05/2010,20101,2010,4,1023,146,34,2,3,3
604365,15/05/2014,204,24,04/01/2016,E,0.95134227,1,010000001210116111F,C,1,17/07/2011,20111,2011,4,1033,148,34,2,3,3
703813,11/03/2013,454,7,05/11/2015,F,1.031493929,1,010000001187215511F,C,NULL,25/04/2010,20101,2010,4,1051,150,34,2,3,3
